"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:0009063","amino acid catabolic process","8/169","80/11800",0.1,6.98224852071006,6.47147180898078,1.80965345735361e-05,0.0325905059176514,0.0318290095556388,"HOGA1/GSTZ1/HYKK/ALDH4A1/ETFA/SHMT1/HIBCH/ALDH6A1",8,"Up en respondedores"
"GO:1901606","alpha-amino acid catabolic process","7/169","67/11800",0.104477611940299,7.29488651417469,6.22842437952114,4.60852768624398e-05,0.0325905059176514,0.0318290095556388,"HOGA1/GSTZ1/HYKK/ALDH4A1/SHMT1/HIBCH/ALDH6A1",7,"Up en respondedores"
"GO:0022904","respiratory electron transport chain","8/169","95/11800",0.0842105263157895,5.87978822796637,5.75618168910519,6.32674160858362e-05,0.0325905059176514,0.0318290095556388,"SDHAF2/COX7B/UQCRC2/NDUFC1/ETFA/NDUFB6/NDUFB4/COX7C",8,"Up en respondedores"
"GO:0002181","cytoplasmic translation","10/169","155/11800",0.0645161290322581,4.50467646497423,5.29421360583475,7.65411443576096e-05,0.0325905059176514,0.0318290095556388,"RPL27/RPL34/PARP16/RPS23/RPS12/RPL23A/RPL10A/RPL23/RPL27A/RPS29",10,"Up en respondedores"
"GO:0090407","organophosphate biosynthetic process","19/169","493/11800",0.0385395537525355,2.69092742177467,4.62308795149823,8.12092886152687e-05,0.0325905059176514,0.0318290095556388,"CHP1/PIGB/PARP16/AGPAT3/COASY/NDUFC1/RAB38/SHMT1/GPHN/SORD/PIK3CB/PIGY/PLSCR1/NDUFB6/CPS1/SLC44A5/NDUFB4/PGAP2/EFR3B",19,"Up en respondedores"
"GO:0019646","aerobic electron transport chain","7/169","74/11800",0.0945945945945946,6.60482968175276,5.82989536141959,8.76874598681205e-05,0.0325905059176514,0.0318290095556388,"SDHAF2/COX7B/UQCRC2/NDUFC1/NDUFB6/NDUFB4/COX7C",7,"Up en respondedores"
"GO:0022900","electron transport chain","8/169","103/11800",0.0776699029126214,5.42310564715344,5.43458148860192,0.000112332426156265,0.0347448437711247,0.0339330100365622,"SDHAF2/COX7B/UQCRC2/NDUFC1/ETFA/NDUFB6/NDUFB4/COX7C",8,"Up en respondedores"
"GO:0006520","amino acid metabolic process","11/169","198/11800",0.0555555555555556,3.87902695595003,4.92458140310458,0.000129132427314689,0.0347448437711247,0.0339330100365622,"HOGA1/GSTZ1/HYKK/ALDH4A1/ETFA/SHMT1/BAAT/HIBCH/CPS1/AARS2/ALDH6A1",11,"Up en respondedores"
"GO:0042773","ATP synthesis coupled electron transport","7/169","81/11800",0.0864197530864197,6.03404193147783,5.47988552356457,0.000155806474309976,0.0347448437711247,0.0339330100365622,"SDHAF2/COX7B/UQCRC2/NDUFC1/NDUFB6/NDUFB4/COX7C",7,"Up en respondedores"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","7/169","81/11800",0.0864197530864197,6.03404193147783,5.47988552356457,0.000155806474309976,0.0347448437711247,0.0339330100365622,"SDHAF2/COX7B/UQCRC2/NDUFC1/NDUFB6/NDUFB4/COX7C",7,"Up en respondedores"
"GO:0046164","alcohol catabolic process","4/169","22/11800",0.181818181818182,12.6949973103819,6.6180968242018,0.000242808559920972,0.0459749915676542,0.0449007588168405,"SULT1A1/CYP39A1/ALDH3B2/SORD",4,"Up en respondedores"
"GO:1901605","alpha-amino acid metabolic process","9/169","146/11800",0.0616438356164384,4.30412580043771,4.84231369165326,0.000247399057763162,0.0459749915676542,0.0449007588168405,"HOGA1/GSTZ1/HYKK/ALDH4A1/SHMT1/BAAT/HIBCH/CPS1/ALDH6A1",9,"Up en respondedores"
"GO:0044282","small molecule catabolic process","12/169","272/11800",0.0441176470588235,3.08040375913679,4.18420084616186,0.000541108898908767,0.0928209880435807,0.0906521709993715,"HOGA1/GSTZ1/HYKK/SULT1A1/ALDH4A1/CYP39A1/ETFA/SHMT1/ALDH3B2/SORD/HIBCH/ALDH6A1",12,"Up en respondedores"
"GO:0030198","extracellular matrix organization","44/290","248/11800",0.17741935483871,7.21913236929922,15.711259018206,1.11501807275257e-25,1.19790108282718e-22,9.95300342835982e-23,"FBLN1/ADAMTS12/FOXC2/MMP2/ELN/PXDN/EGFL6/ADAMTS2/LAMA2/FAP/MMP11/LOXL2/COL8A1/COL6A1/ZNF469/LRP1/LUM/MMP23B/MATN3/COL10A1/SFRP2/COL5A2/COL4A1/ECM2/COMP/SERPINH1/MMP19/PDGFRA/OLFML2B/COL12A1/NPNT/GAS6/NID1/FSCN1/COL3A1/LTBP4/NID2/ADAMTS7/MFAP4/TIE1/RGCC/CRISPLD2/CREB3L1/LAMC1",44,"Down en respondedores"
"GO:0043062","extracellular structure organization","44/290","248/11800",0.17741935483871,7.21913236929922,15.711259018206,1.11501807275257e-25,1.19790108282718e-22,9.95300342835982e-23,"FBLN1/ADAMTS12/FOXC2/MMP2/ELN/PXDN/EGFL6/ADAMTS2/LAMA2/FAP/MMP11/LOXL2/COL8A1/COL6A1/ZNF469/LRP1/LUM/MMP23B/MATN3/COL10A1/SFRP2/COL5A2/COL4A1/ECM2/COMP/SERPINH1/MMP19/PDGFRA/OLFML2B/COL12A1/NPNT/GAS6/NID1/FSCN1/COL3A1/LTBP4/NID2/ADAMTS7/MFAP4/TIE1/RGCC/CRISPLD2/CREB3L1/LAMC1",44,"Down en respondedores"
"GO:0045229","external encapsulating structure organization","44/290","248/11800",0.17741935483871,7.21913236929922,15.711259018206,1.11501807275257e-25,1.19790108282718e-22,9.95300342835982e-23,"FBLN1/ADAMTS12/FOXC2/MMP2/ELN/PXDN/EGFL6/ADAMTS2/LAMA2/FAP/MMP11/LOXL2/COL8A1/COL6A1/ZNF469/LRP1/LUM/MMP23B/MATN3/COL10A1/SFRP2/COL5A2/COL4A1/ECM2/COMP/SERPINH1/MMP19/PDGFRA/OLFML2B/COL12A1/NPNT/GAS6/NID1/FSCN1/COL3A1/LTBP4/NID2/ADAMTS7/MFAP4/TIE1/RGCC/CRISPLD2/CREB3L1/LAMC1",44,"Down en respondedores"
"GO:0001525","angiogenesis","43/290","449/11800",0.0957683741648107,3.89678212118885,9.93358192173642,1.13054788514799e-14,9.10938958457996e-12,7.56872057846447e-12,"PDGFRB/FOXC2/MMP2/ITGA5/PXDN/FAP/LOXL2/FZD8/IL10/COL8A1/EDNRA/RRAS/TMEM100/GJA5/SFRP2/COL4A1/NRP1/PDGFB/MMRN1/MMP19/PDGFRA/NPR1/WNT5A/UNC5B/EMILIN2/DCN/SRPX2/VSTM4/CLEC14A/ID1/F3/ANGPT2/ARHGAP22/FZD4/ADAM12/TIE1/FLT1/RGCC/CREB3L1/ACKR3/ACVRL1/SERPINE1/VEGFC",43,"Down en respondedores"
"GO:0030199","collagen fibril organization","15/290","57/11800",0.263157894736842,10.7078039927405,11.6614575079861,4.38399916899803e-12,2.82592586433613e-09,2.347977660196e-09,"ADAMTS12/FOXC2/PXDN/ADAMTS2/MMP11/LOXL2/COL6A1/LUM/SFRP2/COL5A2/COMP/SERPINH1/COL12A1/COL3A1/ADAMTS7",15,"Down en respondedores"
"GO:0090287","regulation of cellular response to growth factor stimulus","27/290","252/11800",0.107142857142857,4.35960591133005,8.55695320970157,1.11656079869865e-10,5.99779242367623e-08,4.98338714366554e-08,"HTRA3/ADAMTS12/GPC3/ITGA5/RASL11B/DKK3/FBN2/TMEM204/SFRP2/CDKN1C/NRP1/PMEPA1/MMRN1/FBN1/NPNT/RUNX2/ASPN/WNT5A/DCN/NREP/LTBP4/FZD4/MSX1/CREB3L1/ACVRL1/VEGFC/TNFAIP6",27,"Down en respondedores"
"GO:0031589","cell-substrate adhesion","29/290","292/11800",0.0993150684931507,4.04109589041096,8.3522897322662,1.39098619942041e-10,6.40449788675995e-08,5.32130660349701e-08,"FBLN2/FBLN1/AXL/ADAMTS12/ITGA5/EGFL6/ITGBL1/COL8A1/RRAS/CDH11/EDIL3/SNED1/KIF14/NRP1/PDGFB/ECM2/THBS3/NPNT/GAS6/NID1/COL3A1/NID2/EPHA3/ANGPT2/FZD4/ITGA11/LAMC1/ACVRL1/SERPINE1",29,"Down en respondedores"
"GO:0001503","ossification","31/290","334/11800",0.092814371257485,3.77658476151146,8.17075405622979,1.72687752810949e-10,6.95715784137113e-08,5.78049530461915e-08,"PKDCC/ADAMTS12/ROR2/FOXC2/MMP2/GPC3/VCAN/MRC2/COL6A1/FBN2/CDH11/SFRP2/COL5A2/COMP/TWIST2/THBS3/NPNT/OSR1/RUNX2/ASPN/WNT5A/IFITM1/IGFBP5/ANKH/TPM4/ADAMTS7/ID3/CREB3L1/ITGA11/VEGFC/TNFAIP6",31,"Down en respondedores"
"GO:0048010","vascular endothelial growth factor receptor signaling pathway","16/290","86/11800",0.186046511627907,7.57016840417001,9.70637475068131,2.4117332832405e-10,8.63668485764903e-08,7.17596429539629e-08,"AXL/PDGFRB/ROR2/FOXC2/ITGA5/TMEM204/NRP1/MMRN1/PDGFRA/EPHA3/CLEC14A/FZD4/NTRK2/TIE1/FLT1/VEGFC",16,"Down en respondedores"
"GO:0001501","skeletal system development","34/290","410/11800",0.0829268292682927,3.37426408746846,7.76681619562291,4.44092075618644e-10,1.43130875971889e-07,1.18923183197245e-07,"PKDCC/ADAMTS12/FOXC2/MMP2/PRRX1/VCAN/LOXL2/COL6A1/EDNRA/FBN2/CDH11/MATN3/OGN/COL10A1/SFRP2/CDKN1C/LRRC17/COL5A2/COMP/SERPINH1/THBS3/FBN1/PDGFRA/OSR1/RUNX2/WNT5A/GSC/COL3A1/ACAN/HOXA11/ANKH/ADAMTS7/MSX1/ACVRL1",34,"Down en respondedores"
"GO:0072001","renal system development","26/290","269/11800",0.0966542750929368,3.93282912447122,7.72348579326826,2.35868348282315e-09,6.91094260467183e-07,5.74209644048047e-07,"PDGFRB/FOXC2/GPC3/CRLF1/HEYL/EDNRA/PDGFD/CDKN1C/COL4A1/NRP1/PDGFB/FBN1/PDGFRA/NPNT/OSR1/NID1/WNT5A/HOXA11/CENPF/BICC1/ID3/ALDH1A2/ANGPT2/STRA6/PODXL/IRX1",26,"Down en respondedores"
"GO:0001822","kidney development","25/290","262/11800",0.0954198473282443,3.88260068439063,7.48951683728283,6.32676542748449e-09,1.61077743736196e-06,1.33834701263904e-06,"PDGFRB/FOXC2/GPC3/CRLF1/HEYL/EDNRA/PDGFD/CDKN1C/NRP1/PDGFB/FBN1/PDGFRA/NPNT/OSR1/NID1/WNT5A/HOXA11/CENPF/BICC1/ID3/ALDH1A2/ANGPT2/STRA6/PODXL/IRX1",25,"Down en respondedores"
"GO:0061448","connective tissue development","23/290","224/11800",0.102678571428571,4.17795566502463,7.62213298927923,6.49708553698589e-09,1.61077743736196e-06,1.33834701263904e-06,"PDGFRB/PKDCC/ADAMTS12/FOXC2/PRRX1/LOXL2/COL6A1/MATN3/OGN/SFRP2/PDGFD/PDGFB/COMP/SERPINH1/THBS3/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ADAMTS7/MSX1/ACVRL1",23,"Down en respondedores"
"GO:0051216","cartilage development","19/290","159/11800",0.119496855345912,4.86228583821297,7.78272646707127,1.18672858230225e-08,2.73201872911439e-06,2.26995301757663e-06,"PKDCC/ADAMTS12/PRRX1/LOXL2/COL6A1/MATN3/OGN/SFRP2/COMP/SERPINH1/THBS3/OSR1/RUNX2/WNT5A/COL3A1/HOXA11/ADAMTS7/MSX1/ACVRL1",19,"Down en respondedores"
"GO:0048012","hepatocyte growth factor receptor signaling pathway","11/290","48/11800",0.229166666666667,9.32471264367816,9.17313777194249,1.64602275948633e-08,3.53675423588296e-06,2.93858378956717e-06,"AXL/PDGFRB/ADAMTS12/ROR2/STMN1/NRP1/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",11,"Down en respondedores"
"GO:0061437","renal system vasculature development","9/290","29/11800",0.310344827586207,12.627824019025,9.95118286797869,1.87982197801178e-08,3.56392131478351e-06,2.96115610653992e-06,"PDGFRB/FOXC2/EDNRA/PDGFD/NRP1/PDGFB/PDGFRA/OSR1/ANGPT2",9,"Down en respondedores"
"GO:0061440","kidney vasculature development","9/290","29/11800",0.310344827586207,12.627824019025,9.95118286797869,1.87982197801178e-08,3.56392131478351e-06,2.96115610653992e-06,"PDGFRB/FOXC2/EDNRA/PDGFD/NRP1/PDGFB/PDGFRA/OSR1/ANGPT2",9,"Down en respondedores"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","34/290","485/11800",0.0701030927835052,2.85247067188055,6.6127007377315,3.24795088681499e-08,5.81563650455817e-06,4.83203921406862e-06,"AXL/PDGFRB/ADAMTS12/ROR2/FOXC2/MMP2/ITGA5/COL6A1/STMN1/LRP1/IGFBP6/TMEM204/PDGFD/COL4A1/NRP1/PDGFB/MMRN1/PDGFRA/RUNX2/WNT5A/DCN/IGFBP5/PTPRE/EPHA3/PLAUR/CLEC14A/F3/ANGPT2/FZD4/NTRK2/TIE1/FLT1/CREB3L1/VEGFC",34,"Down en respondedores"
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","25/290","285/11800",0.087719298245614,3.56926799758016,6.96921405769079,3.44131805053348e-08,5.83756214572075e-06,4.85025657648597e-06,"HTRA3/GPC3/RASL11B/DKK3/LRP1/FBN2/INHBA/TMEM100/SFRP2/CDKN1C/PMEPA1/COMP/FBN1/NPNT/RUNX2/ASPN/WNT5A/LTBP2/COL3A1/NREP/LTBP4/ID1/MSX1/ACVRL1/TNFAIP6",25,"Down en respondedores"
"GO:0032963","collagen metabolic process","13/290","77/11800",0.168831168831169,6.86968204209584,8.20208931520323,4.10066801323298e-08,6.60822650332494e-06,5.49057864508668e-06,"MMP2/ADAMTS2/FAP/MMP11/MRC2/COL6A1/INHBA/MMP23B/SERPINH1/MMP19/MFAP4/RGCC/CREB3L1",13,"Down en respondedores"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","24/290","270/11800",0.0888888888888889,3.61685823754789,6.90448614513155,5.08526204023395e-08,7.80466645508287e-06,6.48466497762164e-06,"HTRA3/GPC3/RASL11B/DKK3/FBN2/INHBA/TMEM100/SFRP2/CDKN1C/PMEPA1/COMP/FBN1/NPNT/RUNX2/ASPN/WNT5A/LTBP2/COL3A1/NREP/LTBP4/ID1/MSX1/ACVRL1/TNFAIP6",24,"Down en respondedores"
"GO:0001654","eye development","24/290","284/11800",0.0845070422535211,3.43856240893638,6.602769771873,1.32403407171591e-07,1.86809195665606e-05,1.55214198531378e-05,"MFAP2/PDGFRB/FOXC2/SAMD11/PXDN/COL8A1/FBN2/WNT2/INHBA/CDKN1C/COL5A2/COL4A1/NRP1/FBN1/PDGFRA/LAMC3/WNT5A/VSTM4/ALDH1A2/FZD4/NTRK2/STRA6/FLT1/ACVRL1",24,"Down en respondedores"
"GO:0032835","glomerulus development","11/290","58/11800",0.189655172413793,7.71700356718193,8.13958898499458,1.33310937024788e-07,1.86809195665606e-05,1.55214198531378e-05,"PDGFRB/FOXC2/HEYL/EDNRA/PDGFD/PDGFB/PDGFRA/OSR1/NID1/ANGPT2/PODXL",11,"Down en respondedores"
"GO:0071711","basement membrane organization","9/290","36/11800",0.25,10.1724137931034,8.74865556953777,1.51906345436351e-07,1.97757498355597e-05,1.64310817256443e-05,"PXDN/LAMA2/MMP11/COL6A1/COL4A1/NID1/COL3A1/NID2/LAMC1",9,"Down en respondedores"
"GO:0048008","platelet-derived growth factor receptor signaling pathway","13/290","86/11800",0.151162790697674,6.15076182838813,7.60942817327305,1.59360705149807e-07,1.97757498355597e-05,1.64310817256443e-05,"AXL/PDGFRB/ROR2/LRP1/PDGFD/NRP1/PDGFB/PDGFRA/EPHA3/F3/NTRK2/TIE1/FLT1",13,"Down en respondedores"
"GO:0038065","collagen-activated signaling pathway","10/290","47/11800",0.212765957446809,8.65737344093911,8.34907430544976,1.59531335936877e-07,1.97757498355597e-05,1.64310817256443e-05,"AXL/PDGFRB/ROR2/COL4A1/PDGFRA/EPHA3/NTRK2/TIE1/FLT1/ITGA11",10,"Down en respondedores"
"GO:0150063","visual system development","24/290","288/11800",0.0833333333333333,3.39080459770115,6.52001918235591,1.71963892339411e-07,2.0527393518886e-05,1.70556000823182e-05,"MFAP2/PDGFRB/FOXC2/SAMD11/PXDN/COL8A1/FBN2/WNT2/INHBA/CDKN1C/COL5A2/COL4A1/NRP1/FBN1/PDGFRA/LAMC3/WNT5A/VSTM4/ALDH1A2/FZD4/NTRK2/STRA6/FLT1/ACVRL1",24,"Down en respondedores"
"GO:0072012","glomerulus vasculature development","8/290","27/11800",0.296296296296296,12.0561941251596,9.12909871503392,1.78753578667198e-07,2.05758137158707e-05,1.70958309823064e-05,"PDGFRB/FOXC2/EDNRA/PDGFD/PDGFB/PDGFRA/OSR1/ANGPT2",8,"Down en respondedores"
"GO:0048880","sensory system development","24/290","290/11800",0.0827586206896552,3.36741973840666,6.47918736526881,1.95605677705206e-07,2.09830065134874e-05,1.74341553538913e-05,"MFAP2/PDGFRB/FOXC2/SAMD11/PXDN/COL8A1/FBN2/WNT2/INHBA/CDKN1C/COL5A2/COL4A1/NRP1/FBN1/PDGFRA/LAMC3/WNT5A/VSTM4/ALDH1A2/FZD4/NTRK2/STRA6/FLT1/ACVRL1",24,"Down en respondedores"
"GO:0061298","retina vasculature development in camera-type eye","7/290","19/11800",0.368421052631579,14.9909255898367,9.68759795826034,1.97059077665433e-07,2.09830065134874e-05,1.74341553538913e-05,"PDGFRB/COL4A1/NRP1/PDGFRA/VSTM4/FZD4/ACVRL1",7,"Down en respondedores"
"GO:0048598","embryonic morphogenesis","32/290","474/11800",0.0675105485232067,2.74698093990979,6.16201848250031,2.01822277976454e-07,2.09830065134874e-05,1.74341553538913e-05,"MFAP2/FOXC2/MMP2/GPC3/ITGA5/PRRX1/IL10/COL8A1/COL6A1/EDNRA/FBN2/WNT2/INHBA/MICAL2/SFRP2/CDKN1C/COL5A2/FBN1/PDGFRA/COL12A1/OSR1/RUNX2/WNT5A/GSC/HOXA11/ALDH1A2/MSX1/STRA6/FLT1/DACT1/IRX1/VEGFC",32,"Down en respondedores"
"GO:0071559","response to transforming growth factor beta","21/290","230/11800",0.091304347826087,3.71514242878561,6.60045375560098,2.28619934802444e-07,2.30263140583836e-05,1.91318787545203e-05,"HTRA3/RASL11B/DKK3/FBN2/WNT2/PDGFD/CDKN1C/PMEPA1/FBN1/MXRA5/NPNT/DNM3OS/DCSTAMP/ASPN/WNT5A/LTBP2/COL3A1/NREP/LTBP4/ID1/ACVRL1",21,"Down en respondedores"
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","10/290","50/11800",0.2,8.13793103448276,8.02827710288285,2.96508620198153e-07,2.81946988244938e-05,2.34261357706982e-05,"AXL/PDGFRB/ROR2/LRP1/PDGFB/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",10,"Down en respondedores"
"GO:0007423","sensory organ development","29/290","410/11800",0.0707317073170732,2.8780487804878,6.14357086958057,2.97430890484887e-07,2.81946988244938e-05,2.34261357706982e-05,"MFAP2/PDGFRB/FOXC2/SAMD11/PXDN/PRRX1/COL8A1/EDNRA/FBN2/WNT2/INHBA/CDKN1C/COL5A2/COL4A1/NRP1/FBN1/PDGFRA/LAMC3/OSR1/WNT5A/GSC/VSTM4/ALDH1A2/FZD4/MSX1/NTRK2/STRA6/FLT1/ACVRL1",29,"Down en respondedores"
"GO:0007507","heart development","31/290","461/11800",0.0672451193058568,2.73618071658314,6.03589881952188,3.46031597962819e-07,3.18645668638333e-05,2.64753198561627e-05,"PDGFRB/CPE/FOXC2/MMP2/ELN/GPC3/FOXL1/HEYL/COL6A1/EDNRA/WNT2/INHBA/TMEM100/GJA5/CDH11/MICAL2/SFRP2/NRP1/PDGFB/FBN1/PDGFRA/OSR1/WNT5A/COL3A1/BICC1/ID3/ALDH1A2/MSX1/STRA6/TIE1/ACVRL1",31,"Down en respondedores"
"GO:0045766","positive regulation of angiogenesis","16/290","141/11800",0.113475177304965,4.61726583516752,6.85872309194452,3.56360859929069e-07,3.19041958764275e-05,2.65082464227939e-05,"FOXC2/ITGA5/IL10/RRAS/SFRP2/NRP1/WNT5A/EMILIN2/F3/ANGPT2/ADAM12/TIE1/FLT1/ACVRL1/SERPINE1/VEGFC",16,"Down en respondedores"
"GO:0038084","vascular endothelial growth factor signaling pathway","11/290","64/11800",0.171875,6.99353448275862,7.63127110868875,3.81909035313634e-07,3.32673735355633e-05,2.76408701518601e-05,"AXL/PDGFRB/ROR2/NRP1/PDGFRA/DCN/EPHA3/NTRK2/TIE1/FLT1/VEGFC",11,"Down en respondedores"
"GO:1904018","positive regulation of vasculature development","16/290","144/11800",0.111111111111111,4.52107279693487,6.7478499759615,4.76109209821893e-07,4.03815785067359e-05,3.35518512406343e-05,"FOXC2/ITGA5/IL10/RRAS/SFRP2/NRP1/WNT5A/EMILIN2/F3/ANGPT2/ADAM12/TIE1/FLT1/ACVRL1/SERPINE1/VEGFC",16,"Down en respondedores"
"GO:0085029","extracellular matrix assembly","9/290","41/11800",0.219512195121951,8.93187552565181,8.07544681315048,5.07474866027587e-07,4.19382434155618e-05,3.48452377644853e-05,"ELN/PXDN/COL6A1/GAS6/COL3A1/LTBP4/MFAP4/TIE1/RGCC",9,"Down en respondedores"
"GO:0007596","blood coagulation","18/290","182/11800",0.0989010989010989,4.02425161045851,6.52637262334927,5.27591791526452e-07,4.25107086022438e-05,3.53208820432445e-05,"FBLN1/AXL/FAP/PDGFB/MMRN1/COMP/PDGFRA/PROCR/GAS6/COL3A1/EMILIN2/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/SERPINE1",18,"Down en respondedores"
"GO:0050817","coagulation","18/290","183/11800",0.0983606557377049,4.00226116449972,6.49697142112714,5.72339794009516e-07,4.49914916120163e-05,3.73820907820336e-05,"FBLN1/AXL/FAP/PDGFB/MMRN1/COMP/PDGFRA/PROCR/GAS6/COL3A1/EMILIN2/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/SERPINE1",18,"Down en respondedores"
"GO:0071560","cellular response to transforming growth factor beta stimulus","20/290","223/11800",0.0896860986547085,3.64929642801917,6.33970290978504,5.95239809763729e-07,4.52815862712135e-05,3.76231217969421e-05,"HTRA3/RASL11B/DKK3/FBN2/WNT2/PDGFD/CDKN1C/PMEPA1/FBN1/NPNT/DNM3OS/DCSTAMP/ASPN/WNT5A/LTBP2/COL3A1/NREP/LTBP4/ID1/ACVRL1",20,"Down en respondedores"
"GO:0072006","nephron development","15/290","129/11800",0.116279069767442,4.73135525260625,6.76380934436608,6.05988652551348e-07,4.52815862712135e-05,3.76231217969421e-05,"PDGFRB/FOXC2/GPC3/HEYL/EDNRA/PDGFD/PDGFB/PDGFRA/NPNT/OSR1/NID1/HOXA11/ANGPT2/PODXL/IRX1",15,"Down en respondedores"
"GO:0048844","artery morphogenesis","11/290","67/11800",0.164179104477612,6.68039114770973,7.40107909747072,6.18178652166738e-07,4.52815862712135e-05,3.76231217969421e-05,"PDGFRB/FOXC2/PRRX1/EDNRA/LRP1/GJA5/NRP1/COMP/COL3A1/STRA6/ACVRL1",11,"Down en respondedores"
"GO:0043010","camera-type eye development","21/290","246/11800",0.0853658536585366,3.47350714886459,6.22298106502022,7.01342911527402e-07,5.02317378633959e-05,4.17360553666833e-05,"PDGFRB/FOXC2/SAMD11/COL8A1/FBN2/WNT2/INHBA/CDKN1C/COL4A1/NRP1/FBN1/PDGFRA/LAMC3/WNT5A/VSTM4/ALDH1A2/FZD4/NTRK2/STRA6/FLT1/ACVRL1",21,"Down en respondedores"
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","9/290","43/11800",0.209302325581395,8.51643945469126,7.83758150025519,7.82355738741805e-07,5.48159249122791e-05,4.55449198938021e-05,"AXL/PDGFRB/ROR2/COL4A1/PDGFRA/EPHA3/NTRK2/TIE1/FLT1",9,"Down en respondedores"
"GO:0007599","hemostasis","18/290","188/11800",0.0957446808510638,3.8958180484226,6.35302580407626,8.52377691724099e-07,5.84513468175909e-05,4.85654837121189e-05,"FBLN1/AXL/FAP/PDGFB/MMRN1/COMP/PDGFRA/PROCR/GAS6/COL3A1/EMILIN2/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/SERPINE1",18,"Down en respondedores"
"GO:0030335","positive regulation of cell migration","30/290","459/11800",0.065359477124183,2.65945458643227,5.75612182570272,9.85323983374434e-07,6.61603999669958e-05,5.49707064408895e-05,"FBLN1/PDGFRB/ROR2/FOXC2/MMP2/ITGA5/FUT4/RRAS/CCL8/CCL3L3/PDGFD/NRP1/PDGFB/TWIST2/PDGFRA/GAS6/JAM2/WNT5A/SRPX2/IGFBP5/F3/FZD4/FLT1/PODXL/ACKR3/LRRC15/SEMA3G/SERPINE1/VEGFC/TNFAIP6",30,"Down en respondedores"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","19/290","212/11800",0.089622641509434,3.64671437865973,6.17240908262281,1.1584687931911e-06,7.52471234394819e-05,6.25205944216869e-05,"HTRA3/GPC3/RASL11B/DKK3/LRP1/FBN2/INHBA/SFRP2/CDKN1C/PMEPA1/FBN1/NPNT/ASPN/WNT5A/NREP/LTBP4/MSX1/ACVRL1/TNFAIP6",19,"Down en respondedores"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","12/290","86/11800",0.13953488372093,5.67762630312751,6.91044598080363,1.16734600433574e-06,7.52471234394819e-05,6.25205944216869e-05,"AXL/PDGFRB/ADAMTS12/ROR2/NRP1/PDGFRA/DCN/EPHA3/NTRK2/TIE1/FLT1/VEGFC",12,"Down en respondedores"
"GO:0050878","regulation of body fluid levels","22/290","276/11800",0.0797101449275362,3.24337831084458,5.98603663866011,1.21307132120548e-06,7.666135035775e-05,6.36956334602009e-05,"FBLN1/ANO1/AXL/FAP/GJA5/PDGFB/MMRN1/COMP/PDGFRA/NPR1/PROCR/GAS6/COL3A1/EMILIN2/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/NEURL1/SERPINE1",22,"Down en respondedores"
"GO:1903053","regulation of extracellular matrix organization","10/290","58/11800",0.172413793103448,7.01545778834721,7.28946374138566,1.26601643350131e-06,7.84686724072061e-05,6.51972835390147e-05,"LAMA2/FAP/COL6A1/ZNF469/LRP1/NID1/FSCN1/TIE1/RGCC/LAMC1",10,"Down en respondedores"
"GO:0009611","response to wounding","29/290","444/11800",0.0653153153153153,2.65765765765766,5.65141988066495,1.53132280807455e-06,9.28849673709099e-05,7.71753537866306e-05,"FBLN1/AXL/FOXC2/MMP2/ITGA5/FAP/IL10/COL6A1/EDNRA/NRP1/PDGFB/MMRN1/COMP/PDGFRA/PROCR/GAS6/WNT5A/COL3A1/DPYSL3/EMILIN2/NREP/PLAUR/F3/F2RL3/MYL9/PEAR1/ANGPT2/ACVRL1/SERPINE1",29,"Down en respondedores"
"GO:0045765","regulation of angiogenesis","20/290","237/11800",0.0843881856540084,3.43372617488724,6.00751080898762,1.55624828980116e-06,9.28849673709099e-05,7.71753537866306e-05,"FOXC2/ITGA5/IL10/RRAS/SFRP2/NRP1/NPR1/WNT5A/EMILIN2/DCN/F3/ANGPT2/ADAM12/TIE1/FLT1/RGCC/CREB3L1/ACVRL1/SERPINE1/VEGFC",20,"Down en respondedores"
