# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000278146.1	AC012409.4	lncRNA	2	1	1	0.4635	0.1378	0.1389
ENSG00000278147.1	AL121809.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278151.1	AC108065.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278153.1	AL121782.1	lncRNA	1	0	1	0.1397	0.0415	0.0419
ENSG00000278156.2	TSC22D1-AS1	lncRNA	21	55	57	0.3505	0.1042	0.1050
ENSG00000278158.1	AP001059.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278159.1	MIR8062	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278160.1	BX510359.7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278171.1	AL137028.2	processed_pseudogene	2	1	1	0.4508	0.1340	0.1351
ENSG00000278172.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278175.4	GLIDR	lncRNA	62	107	130	0.5398	0.1604	0.1617
ENSG00000278177.1	AL354811.1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000278180.1	AL451054.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278181.1	AP000457.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278182.1	AC239860.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278184.1	NF1P11	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278188.1	U6	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278189.1	RNA5-8SN1	rRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278192.1	AL118505.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278193.1	AC013562.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278195.2	SSTR3	protein_coding	12	10	6	0.1480	0.0440	0.0444
ENSG00000278196.3	IGLV2-8	IG_V_gene	401	193	208	44.7546	13.3037	13.4091
ENSG00000278197.1	AC006338.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278200.1	LINC01971	lncRNA	47	22	25	2.5877	0.7692	0.7753
ENSG00000278202.1	AC243919.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278204.1	MIR6857	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278205.1	AC092447.10	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278206.1	AL031320.2	lncRNA	6	164	176	0.1665	0.0495	0.0499
ENSG00000278212.2	AC134878.2	transcribed_unprocessed_pseudogene	102	52	50	2.7973	0.8315	0.8381
ENSG00000278213.1	CNTNAP3P5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278214.1	LINC02139	lncRNA	129	85	91	3.7124	1.1036	1.1123
ENSG00000278215.1	AP001318.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278217.1	AP000769.5	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278218.1	AC003657.1	misc_RNA	1	0	1	0.3102	0.0922	0.0929
ENSG00000278221.1	MIR6511A2	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278222.1	RN7SL536P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278223.1	MIR6783	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278224.7	PRICKLE4	protein_coding	4	2	2	0.0831	0.0247	0.0249
ENSG00000278226.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278231.1	AL133342.1	lncRNA	34	19	15	5.3602	1.5934	1.6060
ENSG00000278233.1	RNA5-8SN2	rRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278234.1	U2	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278236.1	AC005076.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278237.1	AC025188.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278238.1	AL359513.1	lncRNA	29	12	18	3.0042	0.8930	0.9001
ENSG00000278239.1	AC243967.3	lncRNA	3	2	1	0.0764	0.0227	0.0229
ENSG00000278242.1	RN7SL725P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278249.1	SCARNA2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278250.1	Metazoa_SRP	misc_RNA	1	0	1	0.1594	0.0474	0.0478
ENSG00000278254.4	AC004852.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278255.1	AC005344.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278256.1	AC007718.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278259.4	MYO19	protein_coding	1853	1234	1295	8.1774	2.4308	2.4501
ENSG00000278261.1	SNORD1A	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278263.2	AC135068.3	IG_V_gene	28	14	15	4.5769	1.3605	1.3713
ENSG00000278264.1	MIR6803	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278265.1	MIR6770-1	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278266.1	AC079949.2	lncRNA	677	333	350	13.3187	3.9591	3.9905
ENSG00000278267.1	MIR6859-1	miRNA	1	0	1	0.8485	0.2522	0.2542
ENSG00000278273.1	FP700107.1	unprocessed_pseudogene	1	1	0	0.0490	0.0146	0.0147
ENSG00000278274.1	SNORA61	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278275.2	AC103705.1	transcribed_processed_pseudogene	1	17	15	0.0428	0.0127	0.0128
ENSG00000278276.1	AL110115.2	lncRNA	1	1	0	0.1775	0.0528	0.0532
ENSG00000278278.1	MIR6816	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278281.1	MIR7856	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278283.1	AL020991.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278287.1	AL109925.6	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278289.5	CT45A6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278291.1	AL161772.1	lncRNA	116	753	753	1.5171	0.4510	0.4545
ENSG00000278292.1	RFPL4AP6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278299.5	TBC1D3C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278301.1	GRAMD4P3	processed_pseudogene	1	0	1	0.0346	0.0103	0.0104
ENSG00000278305.1	AL161616.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278311.5	GGNBP2	protein_coding	3880	1964	1919	23.0685	6.8573	6.9117
ENSG00000278313.1	AC100827.5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278317.1	H3P46	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278318.5	ZNF229	protein_coding	350	170	182	3.6719	1.0915	1.1001
ENSG00000278319.1	AL590240.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278324.1	AC084123.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278328.1	MIR6802	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278330.1	AC018529.2	lncRNA	17	9	9	0.3139	0.0933	0.0940
ENSG00000278331.1	RNU6-156P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278332.1	AL021918.2	processed_pseudogene	1	0	1	0.2974	0.0884	0.0891
ENSG00000278333.1	AC022028.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278334.1	AC004080.14	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278337.1	AL139327.3	unprocessed_pseudogene	1	0	1	0.3771	0.1121	0.1130
ENSG00000278338.4	VWA8-AS1	lncRNA	2	0	2	0.0537	0.0160	0.0161
ENSG00000278340.1	MIR6862-2	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278341.1	AC138028.6	lncRNA	22	111	112	0.8566	0.2546	0.2566
ENSG00000278342.1	AL133373.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278344.1	AC063943.1	lncRNA	15	5	10	2.4312	0.7227	0.7284
ENSG00000278346.1	AC080112.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278348.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278349.1	MIR6754	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278351.1	AC009248.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278356.1	AC005911.1	lncRNA	10	3	7	1.2654	0.3761	0.3791
ENSG00000278358.1	BX510359.8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278359.1	MIR7155	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278367.1	AL356652.1	lncRNA	0	30	34	0.0000	0.0000	0.0000
ENSG00000278370.1	AC021422.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278374.1	U4	snRNA	1	1	0	0.4543	0.1351	0.1361
ENSG00000278376.1	AP004609.3	lncRNA	40	23	22	1.2251	0.3642	0.3671
ENSG00000278381.1	AL050303.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278382.1	AL161629.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278383.1	AL031673.1	lncRNA	37	21	16	4.5814	1.3619	1.3727
ENSG00000278385.1	AC121338.2	lncRNA	4	3	1	0.1323	0.0393	0.0397
ENSG00000278388.1	AC002076.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278389.1	AC099518.6	lncRNA	13	5	8	1.6669	0.4955	0.4994
ENSG00000278390.5	AL354696.2	lncRNA	48	78	94	0.9472	0.2816	0.2838
ENSG00000278391.1	AC007241.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278395.1	AC243829.6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278396.1	AL122023.1	lncRNA	15	5	10	1.6330	0.4854	0.4893
ENSG00000278399.1	AC026120.1	unprocessed_pseudogene	2	2	0	0.1246	0.0370	0.0373
ENSG00000278400.1	AC026120.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278404.1	Z99774.5	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278406.1	AC013401.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278408.1	AC108861.1	lncRNA	1	0	2	0.0986	0.0293	0.0296
ENSG00000278410.1	AL121590.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278412.1	MIR6854	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278413.1	AL159159.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278416.1	PMS2P2	translated_unprocessed_pseudogene	1	1	4	0.0512	0.0152	0.0153
ENSG00000278418.1	MIR6512	miRNA	3	1	2	2.2481	0.6683	0.6736
ENSG00000278419.1	AL451164.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278420.1	MIR6819	miRNA	3	1	2	2.8378	0.8436	0.8502
ENSG00000278421.1	AC004386.6	misc_RNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000278422.1	RN7SL331P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278424.1	AC073114.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278428.1	AC022709.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278431.1	AC243547.2	lncRNA	0	16	10	0.0000	0.0000	0.0000
ENSG00000278433.1	MIR6070	miRNA	1	1	0	0.5602	0.1665	0.1678
ENSG00000278434.1	AC023830.3	lncRNA	5	2	3	0.1983	0.0589	0.0594
ENSG00000278438.1	MIR7849	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278441.1	AC126915.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278445.1	AL137246.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278446.1	AC004852.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278447.1	MIR6781	miRNA	2	0	2	1.8032	0.5360	0.5403
ENSG00000278449.1	MIR6892	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278454.1	AC015599.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278455.1	CICP21	processed_pseudogene	1	0	1	0.0314	0.0093	0.0094
ENSG00000278456.1	AC015712.7	lncRNA	3	2	1	0.2726	0.0810	0.0817
ENSG00000278459.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278462.1	AL359880.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278463.2	H2AC4	protein_coding	2	1	1	0.2190	0.0651	0.0656
ENSG00000278464.2	AC068506.1	lncRNA	1	1	0	0.0348	0.0103	0.0104
ENSG00000278465.1	MIR6769B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278467.1	AC138393.3	lncRNA	25	8	17	2.5175	0.7484	0.7543
ENSG00000278469.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278472.1	AC009268.2	lncRNA	7	3	4	0.8838	0.2627	0.2648
ENSG00000278473.1	IGHV3-41	IG_V_pseudogene	8	3	5	1.3265	0.3943	0.3974
ENSG00000278475.1	AC009464.1	lncRNA	2	0	2	0.2461	0.0731	0.0737
ENSG00000278477.1	AL356321.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278478.1	AC006987.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278480.1	ZBTB2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278482.1	AC002542.4	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278483.1	MIR8087	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278484.1	AC010998.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278485.1	AL590491.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278486.1	YRDCP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278487.1	AC106800.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278492.1	AC006213.5	lncRNA	12	6	6	2.4042	0.7147	0.7203
ENSG00000278493.1	AC039056.2	lncRNA	14	6	9	1.5809	0.4699	0.4736
ENSG00000278496.1	AL158062.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278497.1	RN7SL759P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278498.1	AL356608.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278499.2	NPAP1L	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278502.1	MIR6082	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278505.5	C17orf78	protein_coding	3	3	0	0.0902	0.0268	0.0270
ENSG00000278513.1	AC091046.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278514.1	AC068831.5	lncRNA	1	0	1	0.1326	0.0394	0.0397
ENSG00000278517.1	MIR6865	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278518.1	AL161645.1	lncRNA	1	1	1	0.0460	0.0137	0.0138
ENSG00000278520.1	MIR7851	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278522.5	POTEB3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278523.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278524.1	MIR6810	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278525.1	RN7SL607P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278526.1	AC002542.5	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278527.1	SNORD22	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278528.1	AC145285.7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278529.1	MIR8070	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278530.4	CHMP1B2P	transcribed_unitary_pseudogene	298	158	140	2.4404	0.7254	0.7312
ENSG00000278531.1	AL512324.6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278532.1	AC026585.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278535.5	DHRS11	protein_coding	882	437	445	9.4613	2.8125	2.8347
ENSG00000278537.1	IGKV2OR2-8	IG_V_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278540.5	ACACA	protein_coding	4300	2167	2133	19.0535	5.6638	5.7087
ENSG00000278541.1	AC116165.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278543.1	AC010332.2	unprocessed_pseudogene	1	1	0	0.0303	0.0090	0.0091
ENSG00000278546.1	AC003101.2	lncRNA	3	1	2	0.3916	0.1164	0.1173
ENSG00000278549.1	MIR6736	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278551.1	RNU6-368P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278552.1	AC116165.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278554.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278558.5	TMEM191B	protein_coding	3	1	2	0.0837	0.0249	0.0251
ENSG00000278561.1	PTPN20CP	unprocessed_pseudogene	1	0	1	0.0627	0.0186	0.0188
ENSG00000278569.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278570.5	NR2E3	protein_coding	9	4	5	0.1601	0.0476	0.0480
ENSG00000278571.1	MIR7161	miRNA	0	2	3	0.0000	0.0000	0.0000
ENSG00000278572.1	AL355877.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278576.1	AL162171.3	lncRNA	25	9	16	0.4539	0.1349	0.1360
ENSG00000278577.1	AC092634.6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278580.1	AL162373.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278581.1	MIR6080	miRNA	0	8	4	0.0000	0.0000	0.0000
ENSG00000278582.1	DNM1P5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278585.1	SNX3P1Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278586.1	AC005088.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278587.1	AL117355.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278588.2	H2BC10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278589.1	ZACNP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278590.1	RN7SL113P	misc_RNA	4	1	3	0.7719	0.2295	0.2313
ENSG00000278591.1	U2	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278592.1	AC004080.15	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278593.1	AC104394.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278594.1	AL589182.2	processed_pseudogene	4	4	1	0.2200	0.0654	0.0659
ENSG00000278595.1	AL133396.1	lncRNA	2	2	0	0.2907	0.0864	0.0871
ENSG00000278596.1	MIR6077	miRNA	2	0	2	1.4073	0.4183	0.4217
ENSG00000278598.1	MIR6775	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278599.5	TBC1D3E	protein_coding	1	1	1	0.0278	0.0083	0.0083
ENSG00000278600.1	AC015871.3	lncRNA	401	219	182	10.2336	3.0420	3.0661
ENSG00000278601.1	AL158163.2	lncRNA	6	38	37	0.4946	0.1470	0.1482
ENSG00000278602.1	AC006338.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278603.1	AC245033.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278604.1	RN7SL429P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278607.1	AC015819.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278611.2	ZNF426-DT	lncRNA	47	29	24	2.9966	0.8908	0.8978
ENSG00000278615.5	C11orf98	protein_coding	1	0	1	0.0656	0.0195	0.0197
ENSG00000278616.1	BEND3P3	processed_pseudogene	24	69	55	0.5676	0.1687	0.1700
ENSG00000278617.1	MIR8074	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278618.1	MIR8069-2	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278619.5	MRM1	protein_coding	639	323	316	20.0495	5.9599	6.0071
ENSG00000278621.1	AC037198.2	lncRNA	0	65	53	0.0000	0.0000	0.0000
ENSG00000278626.1	AC023310.4	lncRNA	8	4	4	0.7102	0.2111	0.2128
ENSG00000278627.1	AC005962.1	lncRNA	10	3	9	0.8850	0.2631	0.2652
ENSG00000278630.1	LINC02335	lncRNA	90	46	44	7.8803	2.3425	2.3610
ENSG00000278631.1	SOWAHCP5	processed_pseudogene	1	1	0	0.0442	0.0131	0.0132
ENSG00000278635.1	AC141557.2	unprocessed_pseudogene	34	20	14	4.0702	1.2099	1.2195
ENSG00000278636.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278637.2	H4C1	protein_coding	1	1	0	0.1435	0.0427	0.0430
ENSG00000278638.2	AC244093.5	lncRNA	8	4	4	0.4326	0.1286	0.1296
ENSG00000278640.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278641.1	DUX4L15	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278642.1	AC015813.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278643.1	AC006127.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278646.1	AC008162.2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278647.1	CDK2AP2P1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278650.1	AL158209.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278654.1	AC007450.4	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000278655.1	AP000346.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278657.1	AC245452.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278658.1	MIR6826	miRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000278661.1	TRAJ37	TR_J_gene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278662.5	GOLGA6L10	protein_coding	8	5	3	0.0978	0.0291	0.0293
ENSG00000278664.1	DUX4L10	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278665.1	AC020765.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278667.1	AC244250.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278668.1	AC005899.7	lncRNA	9	3	6	0.8832	0.2625	0.2646
ENSG00000278672.1	MIR8059	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278677.2	H2AC17	protein_coding	4	2	2	0.4739	0.1409	0.1420
ENSG00000278678.1	CYCSP41	processed_pseudogene	2	1	1	0.3899	0.1159	0.1168
ENSG00000278681.2	AC018558.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278683.1	AC006329.1	unprocessed_pseudogene	1	1	0	0.1464	0.0435	0.0439
ENSG00000278684.1	AC104465.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278685.4	IQCA1L	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000278687.1	AC024255.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278690.1	AC244100.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278694.1	AL354980.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278696.1	RN7SL82P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278698.1	AL162574.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278700.1	Metazoa_SRP	misc_RNA	2	1	1	0.3834	0.1140	0.1149
ENSG00000278701.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278702.1	Metazoa_SRP	misc_RNA	1	1	0	0.1786	0.0531	0.0535
ENSG00000278703.1	AC100847.1	lncRNA	3	1	2	0.3599	0.1070	0.1078
ENSG00000278705.1	H4C2	protein_coding	5	2	3	0.6587	0.1958	0.1974
ENSG00000278708.1	AC004080.16	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278709.2	NKILA	lncRNA	4	5	2	0.0879	0.0261	0.0263
ENSG00000278713.1	AC120114.2	lncRNA	0	345	339	0.0000	0.0000	0.0000
ENSG00000278715.1	SNORD116-20	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278716.1	AC133540.1	lncRNA	5	2	3	0.2831	0.0842	0.0848
ENSG00000278719.1	MCM8-AS1	lncRNA	2	79	86	0.1174	0.0349	0.0352
ENSG00000278720.1	AL669942.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278722.1	AL445288.1	lncRNA	0	12	2	0.0000	0.0000	0.0000
ENSG00000278724.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278725.1	AC020765.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278727.1	AC000403.1	lncRNA	22	11	11	0.3541	0.1053	0.1061
ENSG00000278730.1	AC005332.6	lncRNA	1130	1457	1564	22.3219	6.6354	6.6880
ENSG00000278732.1	Metazoa_SRP	misc_RNA	1	0	1	0.2046	0.0608	0.0613
ENSG00000278733.1	AC022079.2	lncRNA	12	4	8	1.2233	0.3637	0.3665
ENSG00000278734.1	AC091834.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278736.1	FO393412.1	processed_pseudogene	1	1	0	0.1510	0.0449	0.0453
ENSG00000278737.1	AC013553.4	lncRNA	5	3	2	0.4638	0.1379	0.1390
ENSG00000278739.1	MIR6859-4	miRNA	1	1	0	0.8485	0.2522	0.2542
ENSG00000278740.1	AC005332.7	lncRNA	1	0	1	0.0932	0.0277	0.0279
ENSG00000278743.1	AC087239.1	lncRNA	7	3	4	0.7061	0.2099	0.2116
ENSG00000278744.1	AL449363.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278745.1	AL391903.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000278746.1	RN7SL660P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278752.1	AL355301.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000278754.1	AL513423.1	processed_pseudogene	1	1	0	0.4371	0.1299	0.1310
